tx_id,stripe_payment_intent,worker_id,date,amount_sent,currency_sent,amount_received,currency_received,exchange_rate,destination_country,status
FX-004473,pi_73de59a6daa57beefd423b2d,WRK-000408,2025-07-23,20.1,EUR,762.37,TRY,37.9287,TR,completed
FX-004474,pi_14fd0d1b2c9a82eaf41c6bf8,WRK-000408,2025-07-03,41.48,EUR,1552.77,TRY,37.4341,TR,completed
FX-004475,pi_43e308e996f64fd5d0d7f521,WRK-000408,2025-07-14,43.44,EUR,1636.81,TRY,37.6797,TR,failed
FX-004476,pi_5cac52055d9cb3e6bde835f1,WRK-000408,2025-09-07,31.97,EUR,1210.94,TRY,37.8775,TR,completed
FX-004477,pi_9cb40dabd13f0eb215047592,WRK-000408,2025-10-22,21.82,EUR,841.6,TRY,38.57,TR,completed
FX-004478,pi_8a94d88160dd6be794b7e62c,WRK-000408,2025-11-15,22.07,EUR,824.94,TRY,37.3782,TR,completed
FX-004479,pi_911e50dc76a5c82623670114,WRK-000408,2025-11-02,30.61,EUR,1164.57,TRY,38.0454,TR,completed
FX-004480,pi_195b075a27865c6686826092,WRK-000408,2025-12-13,24.47,EUR,985.68,TRY,40.2811,TR,completed
FX-004481,pi_90b4e8109c2dfa259288cd50,WRK-000408,2026-02-02,25.66,EUR,1018.95,TRY,39.7096,TR,failed
FX-004482,pi_4affe84eca77ab01f0195f5d,WRK-000408,2026-02-08,38.98,EUR,1507.45,TRY,38.6723,TR,completed
FX-004483,pi_f588853edc3ee48c2448ce88,WRK-000410,2025-01-20,21.15,EUR,776.96,TRY,36.7355,TR,completed
FX-004484,pi_ec0a77a6531e47069b397789,WRK-000410,2025-01-15,9.75,EUR,364.99,TRY,37.4349,TR,completed
FX-004485,pi_3a31660863a08a4aaa55cd87,WRK-000410,2025-03-25,12.9,EUR,484.34,TRY,37.5457,TR,completed
FX-004486,pi_5b2f9e52fbde9c3152df3695,WRK-000410,2025-04-09,12.43,EUR,485.64,TRY,39.0699,TR,completed
FX-004487,pi_af70f1809c620e0892abe0b3,WRK-000410,2025-05-02,10.75,EUR,394.31,TRY,36.6797,TR,completed
FX-004488,pi_2bad8dde85ed11765456aea2,WRK-000410,2025-06-23,19.62,EUR,763.6,TRY,38.9193,TR,completed
FX-004489,pi_57a6e89812106ca7932c3057,WRK-000410,2025-08-27,8.74,EUR,348.23,TRY,39.8435,TR,completed
FX-004490,pi_136d0613e4cfca5b03cb68aa,WRK-000410,2025-09-25,10.17,EUR,406.64,TRY,39.9846,TR,completed
FX-004491,pi_9f73a6074adde06f709be901,WRK-000410,2025-10-01,15.89,EUR,582.01,TRY,36.6273,TR,completed
FX-004492,pi_a703a7ef0610949abb312694,WRK-000410,2025-10-10,18.67,EUR,740.5,TRY,39.6623,TR,completed
FX-004493,pi_b4bd4e18d525773d15701451,WRK-000410,2025-10-27,15.88,EUR,626.26,TRY,39.4373,TR,completed
FX-004494,pi_8fe15c753f5dacf3db691720,WRK-000410,2025-11-21,16.23,EUR,614.55,TRY,37.8653,TR,completed
FX-004495,pi_64eef6c7bb4770120a867683,WRK-000410,2025-11-09,18.2,EUR,714.61,TRY,39.2644,TR,completed
FX-004496,pi_6827b29f29e9f66d4c2bd9b1,WRK-000410,2025-12-07,18.86,EUR,753.54,TRY,39.9545,TR,completed
FX-004497,pi_fa7d8de403f135bce0f56171,WRK-000410,2025-12-22,10.7,EUR,391.6,TRY,36.5982,TR,completed
FX-004498,pi_bb7e310c01e2426b38fcc486,WRK-000410,2026-01-21,19.59,EUR,754.25,TRY,38.5018,TR,completed
FX-004499,pi_51f1f13e770f9fedb9e0c40a,WRK-000410,2026-02-08,10.22,EUR,374.73,TRY,36.6665,TR,completed
FX-004500,pi_17b5889e55c6c74eafaa4788,WRK-000410,2026-02-03,12.13,EUR,471.34,TRY,38.8573,TR,completed
FX-004501,pi_6694b389adb321639f3c3c8b,WRK-000410,2026-02-23,10.08,EUR,375.49,TRY,37.2511,TR,completed
FX-004502,pi_b9384bb0f0b3d464681cf226,WRK-000411,2025-02-18,39.18,TRY,0.97,EUR,40.3421,DE,completed
FX-004503,pi_0b42451a026edb684928c5c6,WRK-000411,2025-02-01,55.79,TRY,1.43,EUR,38.9332,DE,completed
FX-004504,pi_5bf9732db89d0b5d55d71d08,WRK-000411,2025-02-19,29.17,TRY,0.78,EUR,37.459,DE,completed
FX-004505,pi_626f73bba79dbc5535adc4d5,WRK-000411,2025-04-11,29.41,TRY,0.74,EUR,39.7283,DE,completed
FX-004506,pi_afcf557d9617aafc3ba872c8,WRK-000411,2025-04-25,64.44,TRY,1.66,EUR,38.7059,DE,completed
FX-004507,pi_7dc17a7852f3ecef4f799edd,WRK-000411,2025-04-09,39.32,TRY,1.06,EUR,36.9925,DE,completed
FX-004508,pi_de8eb1d2a91344adbf37f6a0,WRK-000411,2025-05-28,33.33,TRY,0.86,EUR,38.663,DE,completed
FX-004509,pi_c1080656ee124cd4fa73ed53,WRK-000411,2025-08-09,55.22,TRY,1.39,EUR,39.5972,DE,completed
FX-004510,pi_642c2c4a02daec50b58ed044,WRK-000411,2025-09-21,40.77,TRY,1.1,EUR,36.9176,DE,completed
FX-004511,pi_af7055db045aa910fb4e2669,WRK-000411,2025-09-07,43.99,TRY,1.16,EUR,37.9783,DE,completed
FX-004512,pi_a4d19af896b50f12a117ab22,WRK-000411,2025-09-11,32.82,TRY,0.82,EUR,39.8035,DE,completed
FX-004513,pi_7fc1cfad634674b1a7b715c1,WRK-000411,2025-10-24,43.76,TRY,1.19,EUR,36.7752,DE,completed
FX-004514,pi_af0a1bdbf1494bfaf87b6a36,WRK-000411,2025-10-13,64.37,TRY,1.62,EUR,39.7632,DE,completed
FX-004515,pi_a9d6e6341694632390fbed32,WRK-000411,2025-10-26,55.22,TRY,1.46,EUR,37.9048,DE,completed
FX-004516,pi_d6ab2fb0e75307a3867cdf3b,WRK-000411,2025-11-08,30.23,TRY,0.78,EUR,38.7576,DE,completed
FX-004517,pi_8932981281e079c39389d99d,WRK-000413,2025-05-07,8.49,EUR,321.77,TRY,37.9001,TR,completed
FX-004518,pi_26c99e702fb3c518a49b68c4,WRK-000413,2025-06-08,10.21,EUR,395.13,TRY,38.7007,TR,completed
FX-004519,pi_ee4c3d1c657327d9f0082928,WRK-000413,2025-09-13,7.84,EUR,298.9,TRY,38.1254,TR,completed
FX-004520,pi_a2886ae1a6f2c8634da3b40b,WRK-000413,2025-10-05,7.34,EUR,292.56,TRY,39.8585,TR,completed
FX-004521,pi_e68354759102f946288c5f68,WRK-000413,2025-12-22,6.39,EUR,236.87,TRY,37.0682,TR,completed
FX-004522,pi_587a9fba0853563181accb1e,WRK-000413,2026-01-13,12.46,EUR,469.65,TRY,37.6926,TR,completed
FX-004523,pi_6308bf885408a8db49950c74,WRK-000414,2024-12-25,46.74,TRY,1.16,EUR,40.2641,DE,completed
FX-004524,pi_db2efaab8087ed29aa66c376,WRK-000414,2025-01-24,47.27,TRY,1.24,EUR,38.0502,DE,completed
FX-004525,pi_0375825e5e9e72896d65fd4e,WRK-000414,2025-01-12,89.07,TRY,2.32,EUR,38.407,DE,completed
FX-004526,pi_32e8b6d9a2f502f4d9723988,WRK-000414,2025-03-19,47.22,TRY,1.24,EUR,38.1028,DE,completed
FX-004527,pi_a616e20674ee0965f6673691,WRK-000414,2025-03-25,97.97,TRY,2.47,EUR,39.7005,DE,completed
FX-004528,pi_248e3dff310f94287feeff6c,WRK-000414,2025-03-05,85.87,TRY,2.14,EUR,40.0358,DE,completed
FX-004529,pi_7b0248cbb9fec7b40324d738,WRK-000414,2025-04-11,99.37,TRY,2.66,EUR,37.3304,DE,completed
FX-004530,pi_39c9f5b79f78729777c7c83c,WRK-000414,2025-05-15,58.36,TRY,1.47,EUR,39.5765,DE,completed
FX-004531,pi_2b110f676b9dff5c304c94c8,WRK-000414,2025-05-04,91.91,TRY,2.49,EUR,36.8611,DE,completed
FX-004532,pi_43ada58851df8a060c18d9db,WRK-000414,2025-06-23,85.94,TRY,2.33,EUR,36.8385,DE,completed
FX-004533,pi_87396e0330c782a6b9a60450,WRK-000414,2025-08-26,47.88,TRY,1.3,EUR,36.7648,DE,completed
FX-004534,pi_817f65e8f224cd5939e5fe46,WRK-000414,2025-09-13,98.82,TRY,2.66,EUR,37.1816,DE,completed
FX-004535,pi_e91ace68d190165d7fc4d7fd,WRK-000414,2025-11-12,99.29,TRY,2.65,EUR,37.454,DE,completed
FX-004536,pi_2f65a0be22f04458386091c9,WRK-000414,2025-11-21,73.27,TRY,1.96,EUR,37.3395,DE,completed
FX-004537,pi_b316a4d070aa0865067dfb9b,WRK-000414,2025-11-16,75.95,TRY,2.0,EUR,37.9094,DE,completed
FX-004538,pi_3f2abd4c31849425c221cd0d,WRK-000414,2025-12-02,78.3,TRY,2.05,EUR,38.242,DE,completed
FX-004539,pi_baf86b89fdfac40be4c3dd02,WRK-000414,2025-12-22,103.68,TRY,2.67,EUR,38.8581,DE,completed
FX-004540,pi_f794c1e32b6b13dc37ea9247,WRK-000414,2025-12-22,58.94,TRY,1.47,EUR,40.0606,DE,completed
FX-004541,pi_6fbffa6101af6dd09febc522,WRK-000414,2026-01-14,59.96,TRY,1.58,EUR,37.839,DE,completed
FX-004542,pi_02eff9efee35a81367bfa3fd,WRK-000414,2026-02-03,48.91,TRY,1.31,EUR,37.419,DE,completed
FX-004543,pi_9f1ac32f28ee89179f591d53,WRK-000414,2026-02-17,67.53,TRY,1.78,EUR,37.8771,DE,completed
FX-004544,pi_71a71939841be0a5f4920a74,WRK-000415,2025-02-04,48.16,EUR,1942.54,TRY,40.3351,TR,completed
FX-004545,pi_b19f96c423314e0bbf5779db,WRK-000415,2025-02-10,50.98,EUR,1996.86,TRY,39.1694,TR,completed
FX-004546,pi_0f2351012bca3c148b7f0305,WRK-000415,2025-07-10,46.12,EUR,1827.94,TRY,39.6345,TR,completed
FX-004547,pi_079faf7e3d8a4de06c230c9b,WRK-000415,2026-01-24,49.94,EUR,1919.21,TRY,38.4304,TR,completed
FX-004548,pi_5b793bfe3607a03fbbe73104,WRK-000416,2025-02-21,29.36,TRY,0.77,EUR,38.3239,DE,completed
FX-004549,pi_af316ed2604c9dd27b9cc636,WRK-000416,2025-02-19,36.06,TRY,0.91,EUR,39.5758,DE,completed
FX-004550,pi_9f2fc97190a5966eb36101bb,WRK-000416,2025-02-12,41.38,TRY,1.03,EUR,40.0503,DE,completed
FX-004551,pi_f92a7e9016422a4bc4895efe,WRK-000416,2025-05-09,47.62,TRY,1.18,EUR,40.2026,DE,completed
FX-004552,pi_5ecf8d1b068c2bde8d3d86bc,WRK-000416,2025-06-09,45.6,TRY,1.22,EUR,37.4028,DE,completed
FX-004553,pi_6ffdab2693e10ec17edc0fc3,WRK-000416,2025-07-21,49.07,TRY,1.26,EUR,38.8001,DE,completed
FX-004554,pi_1bf8aba4f6def42cf9e2e365,WRK-000416,2025-08-08,47.92,TRY,1.3,EUR,36.7241,DE,completed
FX-004555,pi_c71a1d2e2fe979f3cd1618d8,WRK-000416,2025-10-05,64.69,TRY,1.68,EUR,38.5337,DE,completed
FX-004556,pi_f698c04c94fd29284f76af54,WRK-000416,2025-10-17,54.03,TRY,1.41,EUR,38.2985,DE,completed
FX-004557,pi_5f96f9b61fac11a7d87e069b,WRK-000416,2025-12-24,54.94,TRY,1.43,EUR,38.5122,DE,completed
FX-004558,pi_6ebf928d17a7cfd0e0240879,WRK-000416,2025-12-17,45.76,TRY,1.22,EUR,37.3791,DE,completed
FX-004559,pi_b77fc6d9b2e24c4629a650c4,WRK-000416,2026-02-20,44.28,TRY,1.11,EUR,39.9375,DE,completed
FX-004560,pi_46f11a17147d4f6bb3b2a276,WRK-000416,2026-02-19,56.41,TRY,1.43,EUR,39.4642,DE,completed
FX-004561,pi_09e30b24ced9d5b06870f264,WRK-000416,2026-02-27,54.36,TRY,1.42,EUR,38.4014,DE,completed
FX-004562,pi_506e77d2bb38f31c92bdc8d3,WRK-000417,2024-10-17,35.4,EUR,1380.48,TRY,38.9965,TR,completed
FX-004563,pi_98d54ad109e0602c16b4e06a,WRK-000417,2024-11-08,35.82,EUR,1315.9,TRY,36.7364,TR,completed
FX-004564,pi_8f3e5ae4fcaabdf8a5e4629b,WRK-000417,2024-11-18,22.77,EUR,851.16,TRY,37.3807,TR,completed
FX-004565,pi_d468549609ce3753cf241028,WRK-000417,2024-12-01,28.4,EUR,1052.71,TRY,37.0671,TR,completed
FX-004566,pi_c6db88c44487e60daaaf994e,WRK-000417,2025-01-20,34.91,EUR,1302.98,TRY,37.324,TR,failed
FX-004567,pi_eff78873348e4d73ae7f8067,WRK-000417,2025-04-20,36.29,EUR,1464.07,TRY,40.3435,TR,completed
FX-004568,pi_c74c7b164cfac3313e4e0db3,WRK-000417,2025-05-25,33.35,EUR,1301.66,TRY,39.0302,TR,completed
FX-004569,pi_3531f708734af4be95b39903,WRK-000417,2025-05-10,48.57,EUR,1873.32,TRY,38.5695,TR,completed
FX-004570,pi_6a7f306b51841f655697d0f9,WRK-000417,2025-07-14,51.61,EUR,2026.26,TRY,39.2609,TR,completed
FX-004571,pi_3249fd2921638611474bffa1,WRK-000417,2025-07-11,49.59,EUR,1815.46,TRY,36.6094,TR,completed
FX-004572,pi_2fa1ee32b3200859e979e79b,WRK-000417,2025-08-18,48.31,EUR,1852.27,TRY,38.3413,TR,completed
FX-004573,pi_94c00b063d5f94d9b6db5bdf,WRK-000417,2025-08-05,51.21,EUR,1990.5,TRY,38.8694,TR,completed
FX-004574,pi_36100e86750b594da8ff0262,WRK-000417,2025-10-09,50.62,EUR,1860.4,TRY,36.7522,TR,completed
FX-004575,pi_e4c0a0905a8426de8d51af69,WRK-000417,2025-10-04,51.08,EUR,1976.61,TRY,38.6963,TR,completed
FX-004576,pi_d3c24d6af7d3ad51cc9a998d,WRK-000417,2025-11-07,41.65,EUR,1632.11,TRY,39.1862,TR,completed
FX-004577,pi_a4e8979b55d28f840e38b509,WRK-000417,2025-11-25,25.81,EUR,1042.14,TRY,40.3774,TR,completed
FX-004578,pi_cdab5c4d60239ff22ae28255,WRK-000417,2025-11-18,29.24,EUR,1157.5,TRY,39.5861,TR,completed
FX-004579,pi_4808bc4052238ad594ac0067,WRK-000417,2026-02-03,26.33,EUR,1011.13,TRY,38.4022,TR,completed
FX-004580,pi_71a9e5e36dc6686d8d288e90,WRK-000417,2026-02-05,21.17,EUR,808.46,TRY,38.1889,TR,completed
FX-004581,pi_6481e6afa938ed7c76326178,WRK-000424,2024-09-14,50.59,TRY,1.28,EUR,39.584,DE,completed
FX-004582,pi_333701f68f48ba2d372cf339,WRK-000424,2024-09-08,75.83,TRY,2.01,EUR,37.6565,DE,completed
FX-004583,pi_3fc9806674d951825e85ac29,WRK-000424,2024-12-07,74.17,TRY,1.97,EUR,37.6488,DE,completed
FX-004584,pi_7eca6e77efd48f09e8e900f0,WRK-000424,2024-12-10,76.41,TRY,1.91,EUR,39.973,DE,completed
FX-004585,pi_35428fb4f99b78f6e56b877d,WRK-000424,2025-03-13,89.94,TRY,2.43,EUR,37.0613,DE,completed
FX-004586,pi_c8e3f8d54e5341c81a41a7a3,WRK-000424,2025-03-23,70.48,TRY,1.76,EUR,39.9754,DE,completed
FX-004587,pi_1b1b69a2e8e344c5036ed299,WRK-000424,2025-03-09,64.22,TRY,1.61,EUR,39.8156,DE,completed
FX-004588,pi_8e423dbcb2616b12fb469cb2,WRK-000424,2025-04-06,76.6,TRY,2.09,EUR,36.6217,DE,completed
FX-004589,pi_9dae1f1dcb7e9e7220078efa,WRK-000424,2025-05-03,62.43,TRY,1.69,EUR,36.9352,DE,completed
FX-004590,pi_6dd8900c2172c8cc79b9f2d8,WRK-000424,2025-05-17,36.58,TRY,0.96,EUR,38.2506,DE,completed
FX-004591,pi_34e8860e2bfdbeb766ae9d5e,WRK-000424,2025-07-05,82.11,TRY,2.14,EUR,38.3043,DE,completed
FX-004592,pi_5aedeeb895d9262d10d92b4d,WRK-000424,2025-07-23,37.1,TRY,0.93,EUR,39.9497,DE,pending
FX-004593,pi_8fba5368c053535d9c852bb3,WRK-000424,2025-07-17,53.02,TRY,1.41,EUR,37.5326,DE,completed
FX-004594,pi_e20aa801f1f265e53610770b,WRK-000424,2025-09-23,52.05,TRY,1.39,EUR,37.4389,DE,completed
FX-004595,pi_9f19d9b990bccd616349d458,WRK-000424,2025-09-03,45.22,TRY,1.17,EUR,38.8112,DE,completed
FX-004596,pi_78ad8a9f025874496529130b,WRK-000424,2025-09-23,36.96,TRY,0.95,EUR,38.8016,DE,completed
FX-004597,pi_4b8ea2c0c4cb96b415286c82,WRK-000424,2025-10-09,46.94,TRY,1.27,EUR,36.8492,DE,completed
FX-004598,pi_26c19b753855dd9e3a649dbf,WRK-000424,2026-01-16,61.32,TRY,1.61,EUR,38.1092,DE,completed
FX-004599,pi_b50f316b4bb7ae08a13bc90d,WRK-000424,2026-01-04,63.77,TRY,1.73,EUR,36.9152,DE,completed
FX-004600,pi_71b9545b3b7509f75e563d51,WRK-000424,2026-02-16,44.17,TRY,1.17,EUR,37.8985,DE,completed
FX-004601,pi_a020ad2a7d9b28617e593acd,WRK-000426,2025-03-25,48.2,EUR,1866.66,TRY,38.7274,TR,completed
FX-004602,pi_a49b89a2112b89e6f910c8ca,WRK-000426,2025-03-22,36.47,EUR,1405.6,TRY,38.5413,TR,completed
FX-004603,pi_4116546183f4d1e9f275b004,WRK-000426,2025-05-08,27.76,EUR,1019.01,TRY,36.7079,TR,completed
FX-004604,pi_79c5a46744300367f7d06f2d,WRK-000426,2025-05-17,37.0,EUR,1477.57,TRY,39.9344,TR,completed
FX-004605,pi_213b7f5df33c4a954b365e3a,WRK-000426,2025-09-17,39.42,EUR,1498.83,TRY,38.022,TR,completed
FX-004606,pi_df5f4fdacef98921fa462c61,WRK-000426,2025-09-18,24.87,EUR,919.59,TRY,36.9759,TR,pending
FX-004607,pi_8c7e87a71d0ecd35a46e9ccd,WRK-000426,2025-10-22,48.97,EUR,1976.28,TRY,40.357,TR,completed
FX-004608,pi_80c33d6d0a4129f1986b4376,WRK-000426,2026-02-10,36.83,EUR,1417.41,TRY,38.4853,TR,completed
FX-004609,pi_e8920fd20ff8770724dec3f0,WRK-000431,2024-12-11,20.11,EUR,736.85,TRY,36.6409,TR,completed
FX-004610,pi_3c615a15092ead8ed9fa9275,WRK-000431,2025-01-22,23.99,EUR,900.71,TRY,37.5451,TR,completed
FX-004611,pi_958cf65d95d7a442f2b6114b,WRK-000431,2025-01-24,18.38,EUR,741.96,TRY,40.3678,TR,completed
FX-004612,pi_c83fe92a5cff18cdf538df13,WRK-000431,2025-02-16,12.14,EUR,454.87,TRY,37.4689,TR,completed
FX-004613,pi_44d11c135b335427688479fc,WRK-000431,2025-04-26,14.03,EUR,528.13,TRY,37.643,TR,completed
FX-004614,pi_f3d74f8b380128bde2e6f2f6,WRK-000431,2025-05-17,20.77,EUR,790.58,TRY,38.0634,TR,completed
FX-004615,pi_19d58970f3b6190963bd5d6c,WRK-000431,2025-06-25,17.58,EUR,706.71,TRY,40.1998,TR,pending
FX-004616,pi_104718bcdfbdae6408d9df0c,WRK-000431,2025-07-22,10.19,EUR,406.66,TRY,39.9077,TR,completed
FX-004617,pi_c8ad633c587e2a05e87e7536,WRK-000431,2025-07-17,21.82,EUR,828.43,TRY,37.9666,TR,completed
FX-004618,pi_b56f4506eb3aacd407abdc0e,WRK-000431,2025-07-15,16.93,EUR,651.52,TRY,38.4834,TR,completed
FX-004619,pi_8fb2c2e0054288224e962a87,WRK-000431,2025-08-20,23.23,EUR,935.46,TRY,40.2693,TR,completed
FX-004620,pi_192a9beaca4e9e665ff75b47,WRK-000431,2025-09-12,17.13,EUR,657.5,TRY,38.3827,TR,completed
FX-004621,pi_a1c73e6a76bd46865555f6c8,WRK-000431,2025-09-03,14.32,EUR,529.07,TRY,36.9461,TR,completed
FX-004622,pi_8fc5d3d34f637a17bc70b9f7,WRK-000431,2025-10-24,19.02,EUR,760.61,TRY,39.9899,TR,completed
FX-004623,pi_c0feb2ba0542608b3a175c3c,WRK-000431,2025-10-16,21.73,EUR,836.32,TRY,38.4869,TR,completed
FX-004624,pi_0ff600d6b4b01dcf7bf58e99,WRK-000431,2025-11-06,16.22,EUR,620.67,TRY,38.2655,TR,completed
FX-004625,pi_9a182319d8acc4a43f29369a,WRK-000431,2025-11-20,19.12,EUR,711.62,TRY,37.2187,TR,completed
FX-004626,pi_a322f099815b978814a528b4,WRK-000431,2025-11-06,17.95,EUR,676.94,TRY,37.7125,TR,completed
FX-004627,pi_2db43d2fd867daeafd6bb473,WRK-000438,2025-01-18,37.89,TRY,0.95,EUR,40.0355,DE,completed
FX-004628,pi_272c6bb9ecac370468052c94,WRK-000438,2025-01-19,55.65,TRY,1.38,EUR,40.4233,DE,failed
FX-004629,pi_22be8a757efe543bef768c02,WRK-000438,2025-03-11,62.6,TRY,1.67,EUR,37.4668,DE,completed
FX-004630,pi_4c77df7299c3ca938acc3dfa,WRK-000438,2025-03-22,44.08,TRY,1.17,EUR,37.7674,DE,completed
FX-004631,pi_8d33e23bdb8af73c1b38ec63,WRK-000438,2025-03-21,35.29,TRY,0.93,EUR,37.9015,DE,completed
FX-004632,pi_8d41ecfb8a48a667a3200f92,WRK-000438,2025-05-17,49.71,TRY,1.28,EUR,38.8489,DE,completed
FX-004633,pi_6965ad38b72dbda7aa1e980e,WRK-000438,2025-11-14,69.41,TRY,1.89,EUR,36.7458,DE,completed
FX-004634,pi_c5fc10f9629693bce23e9457,WRK-000438,2025-11-17,59.35,TRY,1.47,EUR,40.3391,DE,completed
FX-004635,pi_315269e988265746ab06ea10,WRK-000438,2025-11-22,44.32,TRY,1.18,EUR,37.6639,DE,completed
FX-004636,pi_91453c78e1bc53e9260b5cf9,WRK-000438,2026-01-21,52.07,TRY,1.35,EUR,38.6353,DE,completed
FX-004637,pi_e04a4f670f0ee061bf3cef31,WRK-000440,2025-02-15,6.24,TRY,0.16,EUR,39.2279,DE,completed
FX-004638,pi_2e41f82ee70441244b3c892b,WRK-000440,2025-04-07,9.61,TRY,0.25,EUR,38.1786,DE,completed
FX-004639,pi_faed1a01352e5ff0db5a89a2,WRK-000440,2025-05-17,9.45,TRY,0.25,EUR,37.593,DE,completed
FX-004640,pi_767ddb3b845a690c5522b1ce,WRK-000440,2025-06-18,8.77,TRY,0.23,EUR,38.7271,DE,completed
FX-004641,pi_c4c386f79b38be4f3efeabe2,WRK-000440,2025-09-14,6.98,TRY,0.18,EUR,39.6319,DE,completed
FX-004642,pi_58684141973a28fb75e6995d,WRK-000440,2025-09-23,13.06,TRY,0.34,EUR,38.7595,DE,completed
FX-004643,pi_d157d4fdd4a34987831c91b6,WRK-000440,2025-10-18,12.53,TRY,0.34,EUR,36.9807,DE,completed
FX-004644,pi_38dcc2b35200975bc847e61c,WRK-000440,2025-10-22,13.93,TRY,0.36,EUR,38.6985,DE,completed
FX-004645,pi_23e00615cbf382b919c9708c,WRK-000440,2025-11-04,14.69,TRY,0.38,EUR,38.8156,DE,completed
FX-004646,pi_ecc3e0ab8db1d9ec39a6e168,WRK-000440,2025-12-11,14.1,TRY,0.38,EUR,37.0898,DE,completed
FX-004647,pi_a9a96749ddf1f979fdc44f80,WRK-000440,2026-02-22,10.79,TRY,0.28,EUR,38.5335,DE,completed
FX-004648,pi_08ed1dc3770590d885831b2a,WRK-000444,2024-11-04,19.72,EUR,781.64,TRY,39.6371,TR,completed
FX-004649,pi_5c70af8ac5aa24bf931d9ac0,WRK-000444,2025-02-22,13.44,EUR,512.33,TRY,38.12,TR,completed
FX-004650,pi_8bec95475df2fadbaad692b1,WRK-000444,2025-02-01,23.08,EUR,908.19,TRY,39.3496,TR,completed
FX-004651,pi_c0c3f856bd58f3978034ed90,WRK-000444,2025-03-03,11.82,EUR,463.29,TRY,39.1953,TR,completed
FX-004652,pi_446904354273b922aff77402,WRK-000444,2025-04-27,15.17,EUR,598.27,TRY,39.4378,TR,failed
FX-004653,pi_330d3b40031385ebdd3c36ae,WRK-000444,2025-06-20,16.65,EUR,623.82,TRY,37.4664,TR,pending
FX-004654,pi_be0f1c775b400e8210e4d18c,WRK-000444,2025-06-15,12.01,EUR,475.27,TRY,39.5725,TR,completed
FX-004655,pi_1adbc016d95845d99519f265,WRK-000444,2025-07-14,16.19,EUR,649.44,TRY,40.1137,TR,completed
FX-004656,pi_646b3c4f8e482397bd7ceac5,WRK-000444,2025-09-08,20.36,EUR,822.68,TRY,40.4069,TR,completed
FX-004657,pi_b618818d2b33724cc59e31b8,WRK-000444,2025-09-15,23.44,EUR,902.94,TRY,38.5215,TR,completed
FX-004658,pi_03be22bb8a9ed69188fe9466,WRK-000444,2025-09-14,12.85,EUR,482.38,TRY,37.539,TR,completed
FX-004659,pi_40eb8e44dad2027d748dbf10,WRK-000444,2025-10-24,17.16,EUR,632.04,TRY,36.8319,TR,completed
FX-004660,pi_9134825b7c679846e5ef9681,WRK-000444,2025-10-21,22.8,EUR,871.49,TRY,38.2234,TR,completed
FX-004661,pi_a0089c2982d1d5b7af75233f,WRK-000444,2025-10-02,24.48,EUR,902.11,TRY,36.8507,TR,completed
FX-004662,pi_b7d164c4565f4a2f0ecbd2aa,WRK-000444,2025-11-18,20.24,EUR,816.64,TRY,40.348,TR,completed
FX-004663,pi_8fca56d3a9fa8536646455ec,WRK-000444,2025-11-26,17.15,EUR,690.16,TRY,40.2428,TR,completed
FX-004664,pi_c64ed9aead0d07ccf1398c83,WRK-000444,2025-11-21,18.42,EUR,683.99,TRY,37.133,TR,completed
FX-004665,pi_3234f657914979c7087db18b,WRK-000449,2025-03-18,9.2,EUR,347.26,TRY,37.7457,TR,completed
FX-004666,pi_43a22e71d71b0dd5538cbab1,WRK-000449,2025-04-13,10.28,EUR,377.21,TRY,36.6933,TR,completed
FX-004667,pi_83d626e0fb04ed00d4c4fcfc,WRK-000449,2025-04-27,6.72,EUR,250.26,TRY,37.2415,TR,completed
FX-004668,pi_def924fe63067fe35de87fa8,WRK-000449,2025-05-22,7.7,EUR,300.04,TRY,38.9664,TR,completed
FX-004669,pi_c0e129a287913ef00d482286,WRK-000449,2025-06-20,13.69,EUR,513.86,TRY,37.5353,TR,completed
FX-004670,pi_a67dd2fe391d3934261b8e88,WRK-000449,2025-06-21,10.95,EUR,415.56,TRY,37.9507,TR,completed
FX-004671,pi_c63b530edd7fe6356c7ea7e4,WRK-000449,2025-12-05,7.29,EUR,269.24,TRY,36.9323,TR,completed
FX-004672,pi_526b84e03f321730cda0f63c,WRK-000450,2025-01-06,12.4,EUR,474.87,TRY,38.2959,TR,completed
FX-004673,pi_3fb32835dfa39cb940d9b9d8,WRK-000450,2025-03-02,19.77,EUR,731.73,TRY,37.0122,TR,completed
FX-004674,pi_9fde8e4d9d0514e0adf4c878,WRK-000450,2025-03-22,8.85,EUR,332.46,TRY,37.5666,TR,completed
FX-004675,pi_e2a81e617d6d006a03382456,WRK-000450,2025-03-16,17.44,EUR,662.8,TRY,38.0045,TR,completed
FX-004676,pi_982e1a73d8ca1d2a9dffd85f,WRK-000450,2025-05-11,14.37,EUR,531.15,TRY,36.9623,TR,completed
FX-004677,pi_88a3a34f7dd374614077d8c0,WRK-000450,2025-05-01,10.23,EUR,387.68,TRY,37.8966,TR,pending
FX-004678,pi_b4e64854757bc46879e33b5f,WRK-000450,2025-05-01,17.44,EUR,642.38,TRY,36.8335,TR,pending
FX-004679,pi_0c9e1f1f6c9f970e0dce4275,WRK-000450,2025-09-14,16.66,EUR,639.34,TRY,38.376,TR,completed
FX-004680,pi_ae6ec79f808dcc1e87a92227,WRK-000450,2025-11-03,14.39,EUR,554.21,TRY,38.5137,TR,completed
