worker_id,month,rent,transport,food,insurance,total
WRK-000405,2026-02,355.91,81.46,220.58,251.33,909.28
WRK-000406,2025-02,491.37,110.05,228.48,263.98,1093.88
WRK-000406,2025-03,490.33,109.82,228.0,263.41,1091.56
WRK-000406,2025-04,489.38,109.61,227.55,262.91,1089.45
WRK-000406,2025-05,550.49,123.29,255.97,295.74,1225.49
WRK-000406,2025-06,507.59,113.68,236.02,272.69,1129.98
WRK-000406,2025-07,557.07,124.77,259.03,299.27,1240.14
WRK-000406,2025-08,520.17,116.5,241.87,279.45,1157.99
WRK-000406,2025-09,549.07,122.97,255.31,294.97,1222.32
WRK-000406,2025-10,519.93,116.45,241.76,279.32,1157.46
WRK-000406,2025-11,523.85,117.33,243.58,281.42,1166.18
WRK-000406,2025-12,538.06,120.51,250.19,289.06,1197.82
WRK-000406,2026-01,532.29,119.22,247.51,285.96,1184.98
WRK-000406,2026-02,566.22,126.82,263.29,304.19,1260.52
WRK-000407,2025-02,447.28,107.75,261.54,445.69,1262.26
WRK-000407,2025-03,412.11,99.28,240.98,410.65,1163.02
WRK-000407,2025-04,404.01,97.33,236.24,402.58,1140.16
WRK-000407,2025-05,450.79,108.6,263.6,449.2,1272.19
WRK-000407,2025-06,434.21,104.6,253.91,432.68,1225.4
WRK-000407,2025-07,424.51,102.26,248.23,423.01,1198.01
WRK-000407,2025-08,394.79,95.11,230.85,393.4,1114.15
WRK-000407,2025-09,425.39,102.48,248.74,423.88,1200.49
WRK-000407,2025-10,389.88,93.92,227.98,388.5,1100.28
WRK-000407,2025-11,390.59,94.09,228.4,389.21,1102.29
WRK-000407,2025-12,437.98,105.51,256.11,436.43,1236.03
WRK-000407,2026-01,450.14,108.44,263.22,448.55,1270.35
WRK-000407,2026-02,435.97,105.02,254.93,434.43,1230.35
WRK-000408,2024-10,587.0,175.58,298.33,373.53,1434.44
WRK-000408,2024-11,576.04,172.3,292.76,366.56,1407.66
WRK-000408,2024-12,565.89,169.27,287.6,360.1,1382.86
WRK-000408,2025-01,598.77,179.1,304.31,381.02,1463.2
WRK-000408,2025-02,554.28,165.79,281.7,352.71,1354.48
WRK-000408,2025-03,567.53,169.76,288.44,361.15,1386.88
WRK-000408,2025-04,576.31,172.38,292.9,366.73,1408.32
WRK-000408,2025-05,555.4,166.13,282.27,353.43,1357.23
WRK-000408,2025-06,547.07,163.64,278.04,348.12,1336.87
WRK-000408,2025-07,615.25,184.03,312.69,391.51,1503.48
WRK-000408,2025-08,554.33,165.81,281.73,352.75,1354.62
WRK-000408,2025-09,609.97,182.45,310.01,388.15,1490.58
WRK-000408,2025-10,633.56,189.51,321.99,403.16,1548.22
WRK-000408,2025-11,594.33,177.77,302.06,378.2,1452.36
WRK-000408,2025-12,561.02,167.81,285.13,357.0,1370.96
WRK-000408,2026-01,557.41,166.73,283.29,354.7,1362.13
WRK-000408,2026-02,607.07,181.58,308.53,386.3,1483.48
WRK-000409,2025-01,461.18,128.2,336.45,251.6,1177.43
WRK-000409,2025-02,451.69,125.56,329.52,246.42,1153.19
WRK-000409,2025-03,460.53,128.02,335.98,251.25,1175.78
WRK-000409,2025-04,420.19,116.81,306.54,229.24,1072.78
WRK-000409,2025-05,430.6,119.7,314.14,234.92,1099.36
WRK-000409,2025-06,467.95,130.08,341.38,255.29,1194.7
WRK-000409,2025-07,408.57,113.58,298.07,222.9,1043.12
WRK-000409,2025-08,409.77,113.91,298.95,223.56,1046.19
WRK-000409,2025-09,467.3,129.9,340.91,254.94,1193.05
WRK-000409,2025-10,401.88,111.72,293.19,219.25,1026.04
WRK-000409,2025-11,406.74,113.07,296.73,221.9,1038.44
WRK-000409,2025-12,460.93,128.13,336.27,251.47,1176.8
WRK-000409,2026-01,433.33,120.46,316.13,236.41,1106.33
WRK-000409,2026-02,448.2,124.6,326.98,244.52,1144.3
WRK-000410,2025-01,467.72,123.94,245.62,142.02,979.3
WRK-000410,2025-02,505.64,133.99,265.54,153.53,1058.7
WRK-000410,2025-03,495.64,131.34,260.29,150.5,1037.77
WRK-000410,2025-04,433.86,114.97,227.84,131.74,908.41
WRK-000410,2025-05,472.96,125.33,248.37,143.61,990.27
WRK-000410,2025-06,442.03,117.13,232.13,134.22,925.51
WRK-000410,2025-07,435.55,115.42,228.73,132.25,911.95
WRK-000410,2025-08,462.16,122.47,242.7,140.33,967.66
WRK-000410,2025-09,488.25,129.38,256.41,148.25,1022.29
WRK-000410,2025-10,501.51,132.89,263.37,152.28,1050.05
WRK-000410,2025-11,441.54,117.0,231.87,134.07,924.48
WRK-000410,2025-12,465.02,123.23,244.21,141.2,973.66
WRK-000410,2026-01,459.33,121.72,241.22,139.47,961.74
WRK-000410,2026-02,433.21,114.79,227.5,131.54,907.04
WRK-000411,2025-02,357.64,147.78,281.43,212.83,999.68
WRK-000411,2025-03,377.18,155.86,296.81,224.46,1054.31
WRK-000411,2025-04,412.69,170.53,324.75,245.59,1153.56
WRK-000411,2025-05,368.48,152.27,289.96,219.28,1029.99
WRK-000411,2025-06,415.01,171.49,326.58,246.97,1160.05
WRK-000411,2025-07,392.83,162.33,309.13,233.77,1098.06
WRK-000411,2025-08,392.74,162.29,309.05,233.72,1097.8
WRK-000411,2025-09,380.98,157.43,299.8,226.72,1064.93
WRK-000411,2025-10,407.54,168.41,320.7,242.53,1139.18
WRK-000411,2025-11,389.98,161.15,306.88,232.08,1090.09
WRK-000411,2025-12,366.96,151.64,288.77,218.38,1025.75
WRK-000411,2026-01,373.09,154.17,293.59,222.03,1042.88
WRK-000411,2026-02,411.61,170.09,323.9,244.94,1150.54
WRK-000412,2025-01,480.97,127.4,265.17,184.41,1057.95
WRK-000412,2025-02,552.88,146.45,304.81,211.98,1216.12
WRK-000412,2025-03,476.56,126.23,262.73,182.72,1048.24
WRK-000412,2025-04,495.52,131.25,273.19,189.99,1089.95
WRK-000412,2025-05,514.37,136.24,283.58,197.22,1131.41
WRK-000412,2025-06,555.57,147.16,306.3,213.01,1222.04
WRK-000412,2025-07,519.69,137.65,286.51,199.26,1143.11
WRK-000412,2025-08,523.21,138.59,288.45,200.61,1150.86
WRK-000412,2025-09,525.62,139.22,289.78,201.53,1156.15
WRK-000412,2025-10,516.68,136.86,284.85,198.1,1136.49
WRK-000412,2025-11,549.3,145.5,302.84,210.61,1208.25
WRK-000412,2025-12,547.92,145.13,302.08,210.08,1205.21
WRK-000412,2026-01,533.43,141.29,294.09,204.52,1173.33
WRK-000412,2026-02,545.02,144.36,300.48,208.97,1198.83
WRK-000413,2025-03,338.31,73.62,237.53,156.63,806.09
WRK-000413,2025-04,367.73,80.02,258.18,170.25,876.18
WRK-000413,2025-05,343.75,74.8,241.35,159.15,819.05
WRK-000413,2025-06,328.36,71.45,230.54,152.02,782.37
WRK-000413,2025-07,345.9,75.27,242.86,160.15,824.18
WRK-000413,2025-08,370.15,80.55,259.89,171.37,881.96
WRK-000413,2025-09,368.15,80.11,258.48,170.45,877.19
WRK-000413,2025-10,356.08,77.48,250.01,164.86,848.43
WRK-000413,2025-11,356.2,77.51,250.09,164.91,848.71
WRK-000413,2025-12,368.4,80.17,258.66,170.56,877.79
WRK-000413,2026-01,336.35,73.19,236.15,155.72,801.41
WRK-000413,2026-02,337.05,73.34,236.64,156.05,803.08
WRK-000414,2024-12,461.82,178.22,377.01,247.17,1264.22
WRK-000414,2025-01,478.06,184.49,390.27,255.86,1308.68
WRK-000414,2025-02,440.74,170.08,359.8,235.88,1206.5
WRK-000414,2025-03,420.95,162.44,343.65,225.29,1152.33
WRK-000414,2025-04,418.93,161.66,342.0,224.21,1146.8
WRK-000414,2025-05,420.14,162.13,342.99,224.86,1150.12
WRK-000414,2025-06,487.91,188.29,398.32,261.13,1335.65
WRK-000414,2025-07,423.85,163.56,346.01,226.84,1160.26
WRK-000414,2025-08,487.7,188.2,398.14,261.01,1335.05
WRK-000414,2025-09,458.47,176.92,374.28,245.37,1255.04
WRK-000414,2025-10,461.58,178.12,376.82,247.04,1263.56
WRK-000414,2025-11,429.53,165.76,350.66,229.89,1175.84
WRK-000414,2025-12,419.46,161.87,342.43,224.49,1148.25
WRK-000414,2026-01,427.37,164.92,348.89,228.73,1169.91
WRK-000414,2026-02,446.41,172.27,364.43,238.92,1222.03
WRK-000415,2024-12,472.84,76.41,255.51,147.08,951.84
WRK-000415,2025-01,473.55,76.53,255.89,147.3,953.27
WRK-000415,2025-02,472.7,76.39,255.43,147.04,951.56
WRK-000415,2025-03,538.76,87.06,291.13,167.59,1084.54
WRK-000415,2025-04,531.99,85.97,287.47,165.48,1070.91
WRK-000415,2025-05,462.5,74.74,249.92,143.87,931.03
WRK-000415,2025-06,465.29,75.19,251.43,144.74,936.65
WRK-000415,2025-07,469.97,75.95,253.96,146.19,946.07
WRK-000415,2025-08,481.14,77.75,260.0,149.67,968.56
WRK-000415,2025-09,525.33,84.9,283.88,163.41,1057.52
WRK-000415,2025-10,492.71,79.62,266.25,153.27,991.85
WRK-000415,2025-11,481.52,77.81,260.2,149.78,969.31
WRK-000415,2025-12,490.66,79.29,265.14,152.63,987.72
WRK-000415,2026-01,519.89,84.01,280.93,161.72,1046.55
WRK-000415,2026-02,530.14,85.67,286.47,164.91,1067.19
WRK-000416,2025-01,382.27,127.45,278.46,187.66,975.84
WRK-000416,2025-02,398.59,132.89,290.35,195.67,1017.5
WRK-000416,2025-03,400.06,133.38,291.42,196.4,1021.26
WRK-000416,2025-04,427.72,142.6,311.56,209.97,1091.85
WRK-000416,2025-05,383.37,127.81,279.26,188.2,978.64
WRK-000416,2025-06,394.29,131.45,287.21,193.56,1006.51
WRK-000416,2025-07,413.42,137.83,301.15,202.95,1055.35
WRK-000416,2025-08,433.29,144.46,315.62,212.71,1106.08
WRK-000416,2025-09,400.9,133.66,292.03,196.81,1023.4
WRK-000416,2025-10,431.58,143.89,314.38,211.87,1101.72
WRK-000416,2025-11,432.79,144.29,315.26,212.46,1104.8
WRK-000416,2025-12,411.88,137.32,300.03,202.2,1051.43
WRK-000416,2026-01,418.49,139.52,304.84,205.44,1068.29
WRK-000416,2026-02,379.03,126.37,276.1,186.07,967.57
WRK-000417,2024-10,326.97,90.74,227.01,220.62,865.34
WRK-000417,2024-11,324.77,90.13,225.48,219.14,859.52
WRK-000417,2024-12,316.22,87.76,219.54,213.37,836.89
WRK-000417,2025-01,354.03,98.25,245.8,238.89,936.97
WRK-000417,2025-02,316.39,87.81,219.67,213.49,837.36
WRK-000417,2025-03,363.48,100.88,252.36,245.26,961.98
WRK-000417,2025-04,349.32,96.95,242.53,235.71,924.51
WRK-000417,2025-05,355.58,98.68,246.87,239.93,941.06
WRK-000417,2025-06,361.03,100.2,250.66,243.61,955.5
WRK-000417,2025-07,318.98,88.53,221.46,215.24,844.21
WRK-000417,2025-08,327.38,90.86,227.3,220.9,866.44
WRK-000417,2025-09,356.41,98.91,247.45,240.49,943.26
WRK-000417,2025-10,339.98,94.35,236.04,229.4,899.77
WRK-000417,2025-11,333.16,92.46,231.31,224.8,881.73
WRK-000417,2025-12,340.67,94.54,236.52,229.87,901.6
WRK-000417,2026-01,361.55,100.34,251.02,243.96,956.87
WRK-000417,2026-02,356.42,98.92,247.46,240.5,943.3
WRK-000418,2024-09,328.92,113.56,179.48,231.37,853.33
WRK-000418,2024-10,357.97,123.59,195.33,251.8,928.69
WRK-000418,2024-11,351.15,121.24,191.6,247.0,910.99
WRK-000418,2024-12,343.28,118.52,187.31,241.47,890.58
WRK-000418,2025-01,352.18,121.6,192.17,247.73,913.68
WRK-000418,2025-02,335.4,115.8,183.01,235.92,870.13
WRK-000418,2025-03,336.23,116.09,183.46,236.51,872.29
WRK-000418,2025-04,358.32,123.71,195.52,252.05,929.6
WRK-000418,2025-05,326.35,112.67,178.07,229.56,846.65
WRK-000418,2025-06,367.23,126.79,200.38,258.31,952.71
WRK-000418,2025-07,314.61,108.62,171.67,221.3,816.2
WRK-000418,2025-08,363.75,125.59,198.48,255.87,943.69
WRK-000418,2025-09,338.01,116.7,184.44,237.76,876.91
WRK-000418,2025-10,361.03,124.65,196.99,253.95,936.62
WRK-000418,2025-11,352.64,121.75,192.42,248.05,914.86
WRK-000418,2025-12,362.72,125.23,197.92,255.14,941.01
WRK-000418,2026-01,363.76,125.59,198.49,255.88,943.72
WRK-000418,2026-02,353.58,122.08,192.93,248.71,917.3
WRK-000419,2025-03,228.44,77.72,132.03,183.03,621.22
WRK-000419,2025-04,219.34,74.63,126.78,175.74,596.49
WRK-000419,2025-05,203.82,69.35,117.8,163.3,554.27
WRK-000419,2025-06,198.78,67.63,114.89,159.26,540.56
WRK-000419,2025-07,208.49,70.94,120.5,167.05,566.98
WRK-000419,2025-08,222.31,75.64,128.49,178.12,604.56
WRK-000419,2025-09,220.26,74.94,127.3,176.48,598.98
WRK-000419,2025-10,231.53,78.78,133.82,185.51,629.64
WRK-000419,2025-11,199.77,67.97,115.47,160.06,543.27
WRK-000419,2025-12,206.43,70.24,119.31,165.39,561.37
WRK-000419,2026-01,200.47,68.21,115.87,160.62,545.17
WRK-000419,2026-02,227.21,77.31,131.33,182.05,617.9
WRK-000420,2024-12,389.65,89.29,247.11,321.94,1047.99
WRK-000420,2025-01,342.06,78.39,216.93,282.62,920.0
WRK-000420,2025-02,390.91,89.58,247.91,322.98,1051.38
WRK-000420,2025-03,370.16,84.83,234.75,305.84,995.58
WRK-000420,2025-04,343.99,78.83,218.15,284.22,925.19
WRK-000420,2025-05,352.42,80.76,223.5,291.19,947.87
WRK-000420,2025-06,345.54,79.19,219.14,285.5,929.37
WRK-000420,2025-07,345.98,79.29,219.41,285.86,930.54
WRK-000420,2025-08,374.76,85.88,237.67,309.64,1007.95
WRK-000420,2025-09,372.87,85.45,236.47,308.08,1002.87
WRK-000420,2025-10,390.22,89.42,247.47,322.41,1049.52
WRK-000420,2025-11,389.42,89.24,246.96,321.75,1047.37
WRK-000420,2025-12,360.62,82.64,228.7,297.95,969.91
WRK-000420,2026-01,372.36,85.33,236.14,307.65,1001.48
WRK-000420,2026-02,340.02,77.92,215.63,280.94,914.51
WRK-000421,2025-02,276.81,81.25,176.67,216.21,750.94
WRK-000421,2025-03,286.61,84.13,182.92,223.87,777.53
WRK-000421,2025-04,307.18,90.17,196.05,239.93,833.33
WRK-000421,2025-05,281.77,82.71,179.83,220.09,764.4
WRK-000421,2025-06,283.5,83.22,180.94,221.44,769.1
WRK-000421,2025-07,285.42,83.78,182.16,222.94,774.3
WRK-000421,2025-08,304.34,89.33,194.24,237.72,825.63
WRK-000421,2025-09,294.26,86.37,187.8,229.84,798.27
WRK-000421,2025-10,293.8,86.24,187.51,229.49,797.04
WRK-000421,2025-11,299.55,87.93,191.18,233.98,812.64
WRK-000421,2025-12,295.71,86.8,188.73,230.98,802.22
WRK-000421,2026-01,305.02,89.53,194.67,238.25,827.47
WRK-000421,2026-02,289.98,85.12,185.08,226.51,786.69
WRK-000422,2024-12,504.17,124.7,333.75,165.88,1128.5
WRK-000422,2025-01,468.57,115.9,310.18,154.17,1048.82
WRK-000422,2025-02,475.16,117.53,314.55,156.34,1063.58
WRK-000422,2025-03,459.15,113.56,303.95,151.07,1027.73
WRK-000422,2025-04,449.27,111.12,297.41,147.82,1005.62
WRK-000422,2025-05,485.69,120.13,321.52,159.8,1087.14
WRK-000422,2025-06,515.09,127.4,340.98,169.47,1152.94
WRK-000422,2025-07,456.3,112.86,302.06,150.13,1021.35
WRK-000422,2025-08,462.17,114.31,305.95,152.06,1034.49
WRK-000422,2025-09,462.08,114.29,305.89,152.03,1034.29
WRK-000422,2025-10,518.6,128.27,343.3,170.63,1160.8
WRK-000422,2025-11,464.55,114.9,307.52,152.84,1039.81
WRK-000422,2025-12,451.96,111.79,299.19,148.7,1011.64
WRK-000422,2026-01,495.41,122.53,327.95,163.0,1108.89
WRK-000422,2026-02,513.16,126.92,339.7,168.84,1148.62
WRK-000423,2024-10,390.98,97.25,215.35,281.18,984.76
WRK-000423,2024-11,418.59,104.12,230.55,301.04,1054.3
WRK-000423,2024-12,423.75,105.4,233.39,304.75,1067.29
WRK-000423,2025-01,421.94,104.95,232.4,303.45,1062.74
WRK-000423,2025-02,413.33,102.81,227.65,297.25,1041.04
WRK-000423,2025-03,401.73,99.92,221.27,288.91,1011.83
WRK-000423,2025-04,415.33,103.31,228.76,298.69,1046.09
WRK-000423,2025-05,416.81,103.67,229.57,299.75,1049.8
WRK-000423,2025-06,373.22,92.83,205.56,268.4,940.01
WRK-000423,2025-07,377.92,94.0,208.15,271.79,951.86
WRK-000423,2025-08,363.35,90.38,200.13,261.31,915.17
WRK-000423,2025-09,371.91,92.51,204.84,267.47,936.73
WRK-000423,2025-10,400.36,99.58,220.51,287.92,1008.37
WRK-000423,2025-11,385.83,95.97,212.51,277.48,971.79
WRK-000423,2025-12,421.2,104.77,231.99,302.91,1060.87
WRK-000423,2026-01,374.91,93.25,206.49,269.62,944.27
WRK-000423,2026-02,363.37,90.38,200.14,261.32,915.21
WRK-000424,2024-09,458.67,92.62,279.58,194.95,1025.82
WRK-000424,2024-10,429.82,86.79,261.99,182.69,961.29
WRK-000424,2024-11,413.93,83.58,252.31,175.93,925.75
WRK-000424,2024-12,413.27,83.45,251.91,175.65,924.28
WRK-000424,2025-01,437.99,88.44,266.97,186.16,979.56
WRK-000424,2025-02,408.46,82.48,248.97,173.61,913.52
WRK-000424,2025-03,457.42,92.36,278.82,194.42,1023.02
WRK-000424,2025-04,431.58,87.14,263.07,183.44,965.23
WRK-000424,2025-05,436.08,88.05,265.81,185.35,975.29
WRK-000424,2025-06,454.46,91.77,277.02,193.16,1016.41
WRK-000424,2025-07,464.75,93.84,283.29,197.53,1039.41
WRK-000424,2025-08,438.3,88.5,267.17,186.29,980.26
WRK-000424,2025-09,417.11,84.22,254.25,177.29,932.87
WRK-000424,2025-10,436.8,88.2,266.25,185.66,976.91
WRK-000424,2025-11,409.34,82.65,249.51,173.98,915.48
WRK-000424,2025-12,415.65,83.93,253.36,176.67,929.61
WRK-000424,2026-01,426.84,86.19,260.18,181.42,954.63
WRK-000424,2026-02,456.22,92.12,278.09,193.91,1020.34
WRK-000425,2025-03,412.88,109.27,284.15,256.28,1062.58
WRK-000425,2025-04,456.38,120.78,314.08,283.28,1174.52
WRK-000425,2025-05,408.5,108.11,281.13,253.56,1051.3
WRK-000425,2025-06,423.82,112.16,291.68,263.07,1090.73
WRK-000425,2025-07,462.95,122.52,318.61,287.36,1191.44
WRK-000425,2025-08,431.55,114.21,297.0,267.87,1110.63
WRK-000425,2025-09,401.4,106.23,276.25,249.16,1033.04
WRK-000425,2025-10,452.92,119.86,311.71,281.13,1165.62
WRK-000425,2025-11,427.39,113.11,294.13,265.28,1099.91
WRK-000425,2025-12,452.92,119.86,311.71,281.14,1165.63
WRK-000425,2026-01,417.88,110.59,287.59,259.38,1075.44
WRK-000425,2026-02,446.64,118.2,307.38,277.23,1149.45
WRK-000426,2025-03,507.53,112.57,339.89,441.07,1401.06
WRK-000426,2025-04,565.73,125.48,378.87,491.66,1561.74
WRK-000426,2025-05,557.15,123.58,373.12,484.2,1538.05
WRK-000426,2025-06,482.76,107.08,323.31,419.55,1332.7
WRK-000426,2025-07,507.85,112.64,340.11,441.35,1401.95
WRK-000426,2025-08,511.84,113.53,342.78,444.82,1412.97
WRK-000426,2025-09,556.58,123.45,372.74,483.7,1536.47
WRK-000426,2025-10,502.68,111.5,336.65,436.86,1387.69
WRK-000426,2025-11,538.34,119.41,360.52,467.85,1486.12
WRK-000426,2025-12,565.58,125.45,378.77,491.53,1561.33
WRK-000426,2026-01,563.44,124.97,377.33,489.66,1555.4
WRK-000426,2026-02,490.0,108.68,328.15,425.84,1352.67
WRK-000427,2025-01,673.79,167.71,291.71,221.06,1354.27
WRK-000427,2025-02,657.18,163.58,284.52,215.61,1320.89
WRK-000427,2025-03,678.29,168.83,293.66,222.54,1363.32
WRK-000427,2025-04,655.43,163.14,283.76,215.04,1317.37
WRK-000427,2025-05,698.84,173.95,302.56,229.28,1404.63
WRK-000427,2025-06,724.99,180.46,313.88,237.86,1457.19
WRK-000427,2025-07,655.13,163.07,283.63,214.94,1316.77
WRK-000427,2025-08,657.63,163.69,284.72,215.76,1321.8
WRK-000427,2025-09,727.47,181.07,314.95,238.67,1462.16
WRK-000427,2025-10,684.08,170.27,296.17,224.44,1374.96
WRK-000427,2025-11,748.51,186.31,324.06,245.58,1504.46
WRK-000427,2025-12,676.08,168.28,292.7,221.81,1358.87
WRK-000427,2026-01,660.2,164.33,285.83,216.6,1326.96
WRK-000427,2026-02,657.8,163.73,284.79,215.82,1322.14
WRK-000428,2024-12,417.12,138.18,281.63,212.92,1049.85
WRK-000428,2025-01,474.69,157.25,320.5,242.31,1194.75
WRK-000428,2025-02,464.67,153.93,313.73,237.19,1169.52
WRK-000428,2025-03,467.82,154.98,315.86,238.8,1177.46
WRK-000428,2025-04,422.75,140.05,285.43,215.8,1064.03
WRK-000428,2025-05,425.22,140.87,287.1,217.06,1070.25
WRK-000428,2025-06,440.85,146.04,297.65,225.03,1109.57
WRK-000428,2025-07,434.09,143.8,293.09,221.58,1092.56
WRK-000428,2025-08,419.69,139.03,283.37,214.23,1056.32
WRK-000428,2025-09,431.02,142.78,291.01,220.01,1084.82
WRK-000428,2025-10,445.41,147.55,300.73,227.36,1121.05
WRK-000428,2025-11,452.84,150.02,305.75,231.16,1139.77
WRK-000428,2025-12,421.47,139.62,284.57,215.14,1060.8
WRK-000428,2026-01,465.95,154.36,314.6,237.84,1172.75
WRK-000428,2026-02,460.58,152.58,310.98,235.11,1159.25
WRK-000429,2025-03,382.06,124.22,269.66,155.67,931.61
WRK-000429,2025-04,410.32,133.41,289.61,167.19,1000.53
WRK-000429,2025-05,413.15,134.33,291.6,168.34,1007.42
WRK-000429,2025-06,398.21,129.47,281.06,162.25,970.99
WRK-000429,2025-07,362.67,117.91,255.98,147.77,884.33
WRK-000429,2025-08,372.21,121.01,262.71,151.66,907.59
WRK-000429,2025-09,382.22,124.27,269.77,155.74,932.0
WRK-000429,2025-10,374.81,121.86,264.54,152.72,913.93
WRK-000429,2025-11,397.03,129.08,280.23,161.77,968.11
WRK-000429,2025-12,363.45,118.17,256.53,148.09,886.24
WRK-000429,2026-01,376.65,122.46,265.84,153.47,918.42
WRK-000429,2026-02,370.7,120.52,261.64,151.04,903.9
WRK-000430,2024-12,508.4,139.8,382.2,332.68,1363.08
WRK-000430,2025-01,493.3,135.64,370.85,322.8,1322.59
WRK-000430,2025-02,532.52,146.43,400.34,348.46,1427.75
WRK-000430,2025-03,502.91,138.29,378.08,329.09,1348.37
WRK-000430,2025-04,526.45,144.76,395.77,344.49,1411.47
WRK-000430,2025-05,489.23,134.52,367.79,320.13,1311.67
WRK-000430,2025-06,476.56,131.04,358.27,311.85,1277.72
WRK-000430,2025-07,537.84,147.89,404.33,351.94,1442.0
WRK-000430,2025-08,497.75,136.87,374.2,325.71,1334.53
WRK-000430,2025-09,512.62,140.96,385.38,335.44,1374.4
WRK-000430,2025-10,472.98,130.06,355.57,309.5,1268.11
WRK-000430,2025-11,464.93,127.84,349.52,304.23,1246.52
WRK-000430,2025-12,516.1,141.92,388.0,337.72,1383.74
WRK-000430,2026-01,522.49,143.67,392.8,341.9,1400.86
WRK-000430,2026-02,461.2,126.82,346.72,301.8,1236.54
WRK-000431,2024-11,526.72,122.93,279.47,184.23,1113.35
WRK-000431,2024-12,498.6,116.37,264.55,174.39,1053.91
WRK-000431,2025-01,494.86,115.5,262.56,173.08,1046.0
WRK-000431,2025-02,543.41,126.83,288.33,190.06,1148.63
WRK-000431,2025-03,499.73,116.63,265.15,174.79,1056.3
WRK-000431,2025-04,482.75,112.67,256.14,168.85,1020.41
WRK-000431,2025-05,540.24,126.09,286.64,188.95,1141.92
WRK-000431,2025-06,534.95,124.85,283.84,187.1,1130.74
WRK-000431,2025-07,531.87,124.13,282.2,186.03,1124.23
WRK-000431,2025-08,477.68,111.49,253.45,167.07,1009.69
WRK-000431,2025-09,496.53,115.89,263.45,173.67,1049.54
WRK-000431,2025-10,473.61,110.54,251.29,165.65,1001.09
WRK-000431,2025-11,500.48,116.81,265.55,175.05,1057.89
WRK-000431,2025-12,525.06,122.54,278.59,183.65,1109.84
WRK-000431,2026-01,518.49,121.01,275.1,181.35,1095.95
WRK-000431,2026-02,544.36,127.05,288.83,190.4,1150.64
WRK-000432,2024-11,734.15,190.59,353.99,257.8,1536.53
WRK-000432,2024-12,704.19,182.81,339.54,247.28,1473.82
WRK-000432,2025-01,668.8,173.62,322.48,234.85,1399.75
WRK-000432,2025-02,687.71,178.53,331.6,241.49,1439.33
WRK-000432,2025-03,753.91,195.72,363.52,264.74,1577.89
WRK-000432,2025-04,734.25,190.62,354.04,257.83,1536.74
WRK-000432,2025-05,713.42,185.21,344.0,250.52,1493.15
WRK-000432,2025-06,756.82,196.48,364.92,265.76,1583.98
WRK-000432,2025-07,746.08,193.69,359.75,261.99,1561.51
WRK-000432,2025-08,677.6,175.91,326.72,237.94,1418.17
WRK-000432,2025-09,662.89,172.09,319.63,232.77,1387.38
WRK-000432,2025-10,698.01,181.21,336.57,245.11,1460.9
WRK-000432,2025-11,732.12,190.06,353.01,257.08,1532.27
WRK-000432,2025-12,731.87,190.0,352.89,257.0,1531.76
WRK-000432,2026-01,748.28,194.26,360.8,262.76,1566.1
WRK-000432,2026-02,748.48,194.31,360.9,262.83,1566.52
WRK-000433,2025-01,641.15,138.75,365.83,457.59,1603.32
